% Column 0: Length, mm
% Column 1: |H|, Amp/m
0.00000000e+000	7.51065029e+000	
5.00333556e-003	8.78066440e+000	
1.00066711e-002	1.05769543e+001	
1.50100067e-002	1.26778054e+001	
2.00133422e-002	1.49554148e+001	
2.50166778e-002	1.73402712e+001	
3.00200133e-002	1.97936472e+001	
3.50233489e-002	2.22929323e+001	
4.00266845e-002	2.48242639e+001	
4.50300200e-002	2.73787550e+001	
5.00333556e-002	2.99504801e+001	
5.50366911e-002	3.25353529e+001	
6.00400267e-002	3.51304713e+001	
6.50433622e-002	3.77337214e+001	
7.00466978e-002	4.03435290e+001	
7.50500334e-002	4.29586992e+001	
8.00533689e-002	4.55783088e+001	
8.50567045e-002	4.82016339e+001	
9.00600400e-002	5.08280994e+001	
9.50633756e-002	5.34094672e+001	
1.00066711e-001	5.59470056e+001	
1.05070047e-001	5.84845751e+001	
1.10073382e-001	6.10221719e+001	
1.15076718e-001	6.35597927e+001	
1.20080053e-001	6.60974348e+001	
1.25083389e-001	6.86350957e+001	
1.30086724e-001	7.11727735e+001	
1.35090060e-001	7.37104664e+001	
1.40093396e-001	7.62403773e+001	
1.45096731e-001	7.87362381e+001	
1.50100067e-001	8.12334962e+001	
1.55103402e-001	8.37320265e+001	
1.60106738e-001	8.62317184e+001	
1.65110073e-001	8.87324737e+001	
1.70113409e-001	9.12342051e+001	
1.75116744e-001	9.37437283e+001	
1.80120080e-001	9.62547893e+001	
1.85123416e-001	9.87661716e+001	
1.90126751e-001	1.01277851e+002	
1.95130087e-001	1.03789807e+002	
2.00133422e-001	1.06302018e+002	
2.05136758e-001	1.08814469e+002	
2.10140093e-001	1.11327141e+002	
2.15143429e-001	1.13840021e+002	
2.20146765e-001	1.16353095e+002	
2.25150100e-001	1.18866352e+002	
2.30153436e-001	1.21379778e+002	
2.35156771e-001	1.23855295e+002	
2.40160107e-001	1.25816204e+002	
2.45163442e-001	1.27779777e+002	
2.50166778e-001	1.29745892e+002	
2.55170113e-001	1.31714436e+002	
2.60173449e-001	1.33685301e+002	
2.65176785e-001	1.35658386e+002	
2.70180120e-001	1.37633595e+002	
2.75183456e-001	1.39610839e+002	
2.80186791e-001	1.41274022e+002	
2.85190127e-001	1.42730383e+002	
2.90193462e-001	1.44186891e+002	
2.95196798e-001	1.45643542e+002	
3.00200133e-001	1.47100332e+002	
3.05203469e-001	1.48557256e+002	
3.10206805e-001	1.50014310e+002	
3.15210140e-001	1.51471492e+002	
3.20213476e-001	1.52928797e+002	
3.25216811e-001	1.54386221e+002	
3.30220147e-001	1.55843762e+002	
3.35223482e-001	1.57301415e+002	
3.40226818e-001	1.58759179e+002	
3.45230153e-001	1.60217050e+002	
3.50233489e-001	1.61675025e+002	
3.55236825e-001	1.63133101e+002	
3.60240160e-001	1.64591276e+002	
3.65243496e-001	1.66049547e+002	
3.70246831e-001	1.67507911e+002	
3.75250167e-001	1.68966366e+002	
3.80253502e-001	1.70411087e+002	
3.85256838e-001	1.71838570e+002	
3.90260173e-001	1.73266553e+002	
3.95263509e-001	1.74636007e+002	
4.00266845e-001	1.75577112e+002	
4.05270180e-001	1.76518220e+002	
4.10273516e-001	1.77459329e+002	
4.15276851e-001	1.78400440e+002	
4.20280187e-001	1.79341553e+002	
4.25283522e-001	1.80282668e+002	
4.30286858e-001	1.81223785e+002	
4.35290193e-001	1.82164904e+002	
4.40293529e-001	1.83106025e+002	
4.45296865e-001	1.84047147e+002	
4.50300200e-001	1.84988271e+002	
4.55303536e-001	1.85929397e+002	
4.60306871e-001	1.86870525e+002	
4.65310207e-001	1.87923864e+002	
4.70313542e-001	1.88986655e+002	
4.75316878e-001	1.90049578e+002	
4.80320213e-001	1.91112630e+002	
4.85323549e-001	1.92175809e+002	
4.90326885e-001	1.93239114e+002	
4.95330220e-001	1.94302541e+002	
5.00333556e-001	1.95366090e+002	
5.05336891e-001	1.96429757e+002	
5.10340227e-001	1.97493542e+002	
5.15343562e-001	1.98557441e+002	
5.20346898e-001	1.99185912e+002	
5.25350233e-001	1.99604322e+002	
5.30353569e-001	2.00023092e+002	
5.35356905e-001	2.00442219e+002	
5.40360240e-001	2.00861700e+002	
5.45363576e-001	2.01325755e+002	
5.50366911e-001	2.01792708e+002	
5.55370247e-001	2.02259764e+002	
5.60373582e-001	2.02726922e+002	
5.65376918e-001	2.03194181e+002	
5.70380254e-001	2.03661541e+002	
5.75383589e-001	2.04129000e+002	
5.80386925e-001	2.04596559e+002	
5.85390260e-001	2.05064215e+002	
5.90393596e-001	2.05531970e+002	
5.95396931e-001	2.05999822e+002	
6.00400267e-001	2.06467770e+002	
6.05403602e-001	2.06935814e+002	
6.10406938e-001	2.07403953e+002	
6.15410274e-001	2.07872186e+002	
6.20413609e-001	2.08340514e+002	
6.25416945e-001	2.08808934e+002	
6.30420280e-001	2.09219563e+002	
6.35423616e-001	2.09324721e+002	
6.40426951e-001	2.09429878e+002	
6.45430287e-001	2.09535036e+002	
6.50433622e-001	2.09640194e+002	
6.55436958e-001	2.09745352e+002	
6.60440294e-001	2.09850510e+002	
6.65443629e-001	2.09955668e+002	
6.70446965e-001	2.10060827e+002	
6.75450300e-001	2.10165986e+002	
6.80453636e-001	2.10271145e+002	
6.85456971e-001	2.10376304e+002	
6.90460307e-001	2.10481463e+002	
6.95463642e-001	2.10586623e+002	
7.00466978e-001	2.10691782e+002	
7.05470314e-001	2.10796942e+002	
7.10473649e-001	2.10902102e+002	
7.15476985e-001	2.11007262e+002	
7.20480320e-001	2.11112423e+002	
7.25483656e-001	2.11217583e+002	
7.30486991e-001	2.11322744e+002	
7.35490327e-001	2.11427905e+002	
7.40493662e-001	2.11533066e+002	
7.45496998e-001	2.11638227e+002	
7.50500334e-001	2.11720342e+002	
7.55503669e-001	2.11594828e+002	
7.60507005e-001	2.11469317e+002	
7.65510340e-001	2.11343809e+002	
7.70513676e-001	2.11218305e+002	
7.75517011e-001	2.11092804e+002	
7.80520347e-001	2.10967305e+002	
7.85523682e-001	2.10841810e+002	
7.90527018e-001	2.10716318e+002	
7.95530354e-001	2.10590829e+002	
8.00533689e-001	2.10465344e+002	
8.05537025e-001	2.10339861e+002	
8.10540360e-001	2.10214382e+002	
8.15543696e-001	2.10088906e+002	
8.20547031e-001	2.09963433e+002	
8.25550367e-001	2.09837963e+002	
8.30553702e-001	2.09712497e+002	
8.35557038e-001	2.09587033e+002	
8.40560374e-001	2.09461573e+002	
8.45563709e-001	2.09336116e+002	
8.50567045e-001	2.09210663e+002	
8.55570380e-001	2.09085212e+002	
8.60573716e-001	2.08959765e+002	
8.65577051e-001	2.08834321e+002	
8.70580387e-001	2.08708880e+002	
8.75583722e-001	2.08583443e+002	
8.80587058e-001	2.08458008e+002	
8.85590394e-001	2.08332577e+002	
8.90593729e-001	2.08207150e+002	
8.95597065e-001	2.08081725e+002	
9.00600400e-001	2.07956304e+002	
9.05603736e-001	2.07830886e+002	
9.10607071e-001	2.07705471e+002	
9.15610407e-001	2.07526806e+002	
9.20613742e-001	2.07261049e+002	
9.25617078e-001	2.06995296e+002	
9.30620414e-001	2.06729546e+002	
9.35623749e-001	2.06463800e+002	
9.40627085e-001	2.06198057e+002	
9.45630420e-001	2.05932318e+002	
9.50633756e-001	2.05666582e+002	
9.55637091e-001	2.05400850e+002	
9.60640427e-001	2.05135121e+002	
9.65643763e-001	2.04869396e+002	
9.70647098e-001	2.04603674e+002	
9.75650434e-001	2.04337956e+002	
9.80653769e-001	2.04072241e+002	
9.85657105e-001	2.03806530e+002	
9.90660440e-001	2.03534567e+002	
9.95663776e-001	2.03262428e+002	
1.00066711e+000	2.02990297e+002	
1.00567045e+000	2.02718173e+002	
1.01067378e+000	2.02446057e+002	
1.01567712e+000	2.02173949e+002	
1.02068045e+000	2.01901849e+002	
1.02568379e+000	2.01629756e+002	
1.03068712e+000	2.01357671e+002	
1.03569046e+000	2.01085595e+002	
1.04069380e+000	2.00813526e+002	
1.04569713e+000	2.00541465e+002	
1.05070047e+000	2.00269412e+002	
1.05570380e+000	1.99997367e+002	
1.06070714e+000	1.99725330e+002	
1.06571047e+000	1.99453301e+002	
1.07071381e+000	1.99181280e+002	
1.07571714e+000	1.98909267e+002	
1.08072048e+000	1.98637263e+002	
1.08572382e+000	1.98365266e+002	
1.09072715e+000	1.98093278e+002	
1.09573049e+000	1.97821299e+002	
1.10073382e+000	1.97549327e+002	
1.10573716e+000	1.97259963e+002	
1.11074049e+000	1.96954696e+002	
1.11574383e+000	1.96649451e+002	
1.12074716e+000	1.96344227e+002	
1.12575050e+000	1.96039024e+002	
1.13075384e+000	1.95733843e+002	
1.13575717e+000	1.95428684e+002	
1.14076051e+000	1.95123546e+002	
1.14576384e+000	1.94818430e+002	
1.15076718e+000	1.94513336e+002	
1.15577051e+000	1.94208265e+002	
1.16077385e+000	1.93903215e+002	
1.16577718e+000	1.93598188e+002	
1.17078052e+000	1.93293183e+002	
1.17578386e+000	1.92988200e+002	
1.18078719e+000	1.92683240e+002	
1.18579053e+000	1.92378303e+002	
1.19079386e+000	1.92073902e+002	
1.19579720e+000	1.91773275e+002	
1.20080053e+000	1.91472656e+002	
1.20580387e+000	1.91172045e+002	
1.21080720e+000	1.90871442e+002	
1.21581054e+000	1.90570848e+002	
1.22081388e+000	1.90270261e+002	
1.22581721e+000	1.89969683e+002	
1.23082055e+000	1.89669114e+002	
1.23582388e+000	1.89368553e+002	
1.24082722e+000	1.89068000e+002	
1.24583055e+000	1.88767456e+002	
1.25083389e+000	1.88466920e+002	
1.25583722e+000	1.88166392e+002	
1.26084056e+000	1.87865874e+002	
1.26584390e+000	1.87565364e+002	
1.27084723e+000	1.87264862e+002	
1.27585057e+000	1.86964369e+002	
1.28085390e+000	1.86663886e+002	
1.28585724e+000	1.86357743e+002	
1.29086057e+000	1.85960444e+002	
1.29586391e+000	1.85563149e+002	
1.30086724e+000	1.85165857e+002	
1.30587058e+000	1.84768570e+002	
1.31087392e+000	1.84371286e+002	
1.31587725e+000	1.83974007e+002	
1.32088059e+000	1.83576731e+002	
1.32588392e+000	1.83179460e+002	
1.33088726e+000	1.82782193e+002	
1.33589059e+000	1.82384930e+002	
1.34089393e+000	1.81987671e+002	
1.34589726e+000	1.81590416e+002	
1.35090060e+000	1.81193166e+002	
1.35590394e+000	1.80795920e+002	
1.36090727e+000	1.80398678e+002	
1.36591061e+000	1.80001441e+002	
1.37091394e+000	1.79604207e+002	
1.37591728e+000	1.79206979e+002	
1.38092061e+000	1.78809754e+002	
1.38592395e+000	1.78412534e+002	
1.39092728e+000	1.78015319e+002	
1.39593062e+000	1.77618108e+002	
1.40093396e+000	1.77220901e+002	
1.40593729e+000	1.76823647e+002	
1.41094063e+000	1.76426206e+002	
1.41594396e+000	1.76028766e+002	
1.42094730e+000	1.75631326e+002	
1.42595063e+000	1.75233888e+002	
1.43095397e+000	1.74836450e+002	
1.43595730e+000	1.74439014e+002	
1.44096064e+000	1.74041578e+002	
1.44596398e+000	1.73644144e+002	
1.45096731e+000	1.73246710e+002	
1.45597065e+000	1.72849278e+002	
1.46097398e+000	1.72451846e+002	
1.46597732e+000	1.72054416e+002	
1.47098065e+000	1.71656986e+002	
1.47598399e+000	1.71259558e+002	
1.48098732e+000	1.70862130e+002	
1.48599066e+000	1.70465346e+002	
1.49099400e+000	1.70073240e+002	
1.49599733e+000	1.69681153e+002	
1.50100067e+000	1.69289087e+002	
1.50600400e+000	1.68897041e+002	
1.51100734e+000	1.68505016e+002	
1.51601067e+000	1.68113011e+002	
1.52101401e+000	1.67721028e+002	
1.52601734e+000	1.67329065e+002	
1.53102068e+000	1.66937124e+002	
1.53602402e+000	1.66545204e+002	
1.54102735e+000	1.66153305e+002	
1.54603069e+000	1.65761428e+002	
1.55103402e+000	1.65418542e+002	
1.55603736e+000	1.65081394e+002	
1.56104069e+000	1.64744263e+002	
1.56604403e+000	1.64407147e+002	
1.57104736e+000	1.64070049e+002	
1.57605070e+000	1.63732966e+002	
1.58105404e+000	1.63395900e+002	
1.58605737e+000	1.63058851e+002	
1.59106071e+000	1.62721819e+002	
1.59606404e+000	1.62384804e+002	
1.60106738e+000	1.62047806e+002	
1.60607071e+000	1.61710825e+002	
1.61107405e+000	1.61373861e+002	
1.61607738e+000	1.61036915e+002	
1.62108072e+000	1.60699986e+002	
1.62608406e+000	1.60363075e+002	
1.63108739e+000	1.60026181e+002	
1.63609073e+000	1.59689305e+002	
1.64109406e+000	1.59352448e+002	
1.64609740e+000	1.59015608e+002	
1.65110073e+000	1.58678786e+002	
1.65610407e+000	1.58341983e+002	
1.66110740e+000	1.58005198e+002	
1.66611074e+000	1.57668432e+002	
1.67111408e+000	1.57331684e+002	
1.67611741e+000	1.56994955e+002	
1.68112075e+000	1.56658245e+002	
1.68612408e+000	1.56321554e+002	
1.69112742e+000	1.55984882e+002	
1.69613075e+000	1.55648229e+002	
1.70113409e+000	1.55311596e+002	
1.70613742e+000	1.54974982e+002	
1.71114076e+000	1.54638387e+002	
1.71614410e+000	1.54301813e+002	
1.72114743e+000	1.53965258e+002	
1.72615077e+000	1.53628724e+002	
1.73115410e+000	1.53292209e+002	
1.73615744e+000	1.52955715e+002	
1.74116077e+000	1.52644942e+002	
1.74616411e+000	1.52363905e+002	
1.75116744e+000	1.52082876e+002	
1.75617078e+000	1.51801856e+002	
1.76117412e+000	1.51520844e+002	
1.76617745e+000	1.51239841e+002	
1.77118079e+000	1.50958846e+002	
1.77618412e+000	1.50677859e+002	
1.78118746e+000	1.50396882e+002	
1.78619079e+000	1.50115913e+002	
1.79119413e+000	1.49834952e+002	
1.79619746e+000	1.49554001e+002	
1.80120080e+000	1.49273058e+002	
1.80620414e+000	1.48992124e+002	
1.81120747e+000	1.48711199e+002	
1.81621081e+000	1.48430282e+002	
1.82121414e+000	1.48149375e+002	
1.82621748e+000	1.47868477e+002	
1.83122081e+000	1.47587588e+002	
1.83622415e+000	1.47306708e+002	
1.84122748e+000	1.47025837e+002	
1.84623082e+000	1.46744976e+002	
1.85123416e+000	1.46464124e+002	
1.85623749e+000	1.46183281e+002	
1.86124083e+000	1.45902448e+002	
1.86624416e+000	1.45621624e+002	
1.87124750e+000	1.45340809e+002	
1.87625083e+000	1.45059721e+002	
1.88125417e+000	1.44778386e+002	
1.88625751e+000	1.44497052e+002	
1.89126084e+000	1.44215719e+002	
1.89626418e+000	1.43934385e+002	
1.90126751e+000	1.43653052e+002	
1.90627085e+000	1.43371719e+002	
1.91127418e+000	1.43090386e+002	
1.91627752e+000	1.42809054e+002	
1.92128085e+000	1.42527721e+002	
1.92628419e+000	1.42246389e+002	
1.93128753e+000	1.41965057e+002	
1.93629086e+000	1.41683726e+002	
1.94129420e+000	1.41402394e+002	
1.94629753e+000	1.41126782e+002	
1.95130087e+000	1.40879859e+002	
1.95630420e+000	1.40632937e+002	
1.96130754e+000	1.40386016e+002	
1.96631087e+000	1.40139095e+002	
1.97131421e+000	1.39892175e+002	
1.97631755e+000	1.39645257e+002	
1.98132088e+000	1.39398339e+002	
1.98632422e+000	1.39151422e+002	
1.99132755e+000	1.38904505e+002	
1.99633089e+000	1.38657590e+002	
2.00133422e+000	1.38410676e+002	
2.00633756e+000	1.38163762e+002	
2.01134089e+000	1.37916849e+002	
2.01634423e+000	1.37669937e+002	
2.02134757e+000	1.37423027e+002	
2.02635090e+000	1.37176117e+002	
2.03135424e+000	1.36929207e+002	
2.03635757e+000	1.36682299e+002	
2.04136091e+000	1.36435392e+002	
2.04636424e+000	1.36188486e+002	
2.05136758e+000	1.35941580e+002	
2.05637091e+000	1.35694676e+002	
2.06137425e+000	1.35447772e+002	
2.06637759e+000	1.35200870e+002	
2.07138092e+000	1.34953968e+002	
2.07638426e+000	1.34707067e+002	
2.08138759e+000	1.34460168e+002	
2.08639093e+000	1.34213269e+002	
2.09139426e+000	1.33966371e+002	
2.09639760e+000	1.33719474e+002	
2.10140093e+000	1.33472579e+002	
2.10640427e+000	1.33225684e+002	
2.11140761e+000	1.32978790e+002	
2.11641094e+000	1.32731897e+002	
2.12141428e+000	1.32485005e+002	
2.12641761e+000	1.32238115e+002	
2.13142095e+000	1.31991225e+002	
2.13642428e+000	1.31744336e+002	
2.14142762e+000	1.31497448e+002	
2.14643095e+000	1.31250561e+002	
2.15143429e+000	1.31003676e+002	
2.15643763e+000	1.30756791e+002	
2.16144096e+000	1.30509908e+002	
2.16644430e+000	1.30263025e+002	
2.17144763e+000	1.30016144e+002	
2.17645097e+000	1.29769263e+002	
2.18145430e+000	1.29522384e+002	
2.18645764e+000	1.29275506e+002	
2.19146097e+000	1.29040069e+002	
2.19646431e+000	1.28809929e+002	
2.20146765e+000	1.28579797e+002	
