% Column 0: Length, mm
% Column 1: Potential, Volts
0.00000000e+000	1.00000000e+000	
4.68981217e-003	1.00000000e+000	
9.37962435e-003	1.00000000e+000	
1.40694365e-002	1.00000000e+000	
1.87592487e-002	1.00000000e+000	
2.34490609e-002	1.00000000e+000	
2.81388730e-002	1.00000000e+000	
3.28286852e-002	1.00000000e+000	
3.75184974e-002	1.00000000e+000	
4.22083096e-002	1.00000000e+000	
4.68981217e-002	1.00000000e+000	
5.15879339e-002	1.00000000e+000	
5.62777461e-002	1.00000000e+000	
6.09675583e-002	1.00000000e+000	
6.56573704e-002	1.00000000e+000	
7.03471826e-002	1.00000000e+000	
7.50369948e-002	1.00000000e+000	
7.97268070e-002	1.00000000e+000	
8.44166191e-002	1.00000000e+000	
8.91064313e-002	1.00000000e+000	
9.37962435e-002	1.00000000e+000	
9.84860557e-002	1.00000000e+000	
1.03175868e-001	1.00000000e+000	
1.07865680e-001	1.00000000e+000	
1.12555492e-001	1.00000000e+000	
1.17245304e-001	1.00000000e+000	
1.21935117e-001	1.00000000e+000	
1.26624929e-001	1.00000000e+000	
1.31314741e-001	1.00000000e+000	
1.36004553e-001	1.00000000e+000	
1.40694365e-001	1.00000000e+000	
1.45384177e-001	1.00000000e+000	
1.50073990e-001	1.00000000e+000	
1.54763802e-001	1.00000000e+000	
1.59453614e-001	1.00000000e+000	
1.64143426e-001	1.00000000e+000	
1.68833238e-001	1.00000000e+000	
1.73523050e-001	1.00000000e+000	
1.78212863e-001	1.00000000e+000	
1.82902675e-001	1.00000000e+000	
1.87592487e-001	1.00000000e+000	
1.92282299e-001	1.00000000e+000	
1.96972111e-001	1.00000000e+000	
2.01661923e-001	1.00000000e+000	
2.06351736e-001	1.00000000e+000	
2.11041548e-001	1.00000000e+000	
2.15731360e-001	1.00000000e+000	
2.20421172e-001	1.00000000e+000	
2.25110984e-001	1.00000000e+000	
2.29800797e-001	1.00000000e+000	
2.34490609e-001	1.00000000e+000	
2.39180421e-001	1.00000000e+000	
2.43870233e-001	1.00000000e+000	
2.48560045e-001	1.00000000e+000	
2.53249857e-001	1.00000000e+000	
2.57939670e-001	1.00000000e+000	
2.62629482e-001	1.00000000e+000	
2.67319294e-001	1.00000000e+000	
2.72009106e-001	1.00000000e+000	
2.76698918e-001	1.00000000e+000	
2.81388730e-001	1.00000000e+000	
2.86078543e-001	1.00000000e+000	
2.90768355e-001	1.00000000e+000	
2.95458167e-001	1.00000000e+000	
3.00147979e-001	1.00000000e+000	
3.04837791e-001	1.00000000e+000	
3.09527604e-001	1.00000000e+000	
3.14217416e-001	1.00000000e+000	
3.18907228e-001	1.00000000e+000	
3.23597040e-001	1.00000000e+000	
3.28286852e-001	1.00000000e+000	
3.32976664e-001	1.00000000e+000	
3.37666477e-001	1.00000000e+000	
3.42356289e-001	1.00000000e+000	
3.47046101e-001	1.00000000e+000	
3.51735913e-001	1.00000000e+000	
3.56425725e-001	1.00000000e+000	
3.61115537e-001	1.00000000e+000	
